rental_id,predictions
7503688,2558.986923701449
7471930,2961.7849882193805
7492540,5920.624860144386
7446763,2746.30321532609
7451242,2956.961066013148
7440916,5932.2956396755935
7499485,2946.2239488444366
7498807,3145.3666303940354
7488217,2961.94059861313
7450612,2754.8617869823097
7505485,2943.5785721506963
7441717,3146.7671239377805
7447960,5928.872211013106
7446898,2956.8054556193983
7509763,5919.846808175638
7506418,2948.402494356929
7481398,2948.402494356929
7494310,5934.785405975585
7428484,3149.8793318127696
7485229,2748.3261504448333
7492177,3148.323227875275
7434235,5919.068756206891
7481242,2760.46376115729
7465231,5931.050756525598
7455649,2758.907657219795
7430899,2757.5071636760504
7499911,2959.9176634943874
7495720,2743.9690594198487
7462798,2746.925656901088
7468360,2948.5581047506785
7453732,2747.0812672948377
7505185,2948.5581047506785
7492786,2953.6932477444097
7495537,2746.925656901088
7475926,2743.65783863235
7482049,6123.657801537721
7458076,2556.497157401458
7518433,2743.813449026099
7463215,2947.780052781931
7495039,3163.417436068971
7442767,2558.8313133076995
7503790,5923.737068019374
7462387,2745.369552963594
7506670,5932.762470856842
7483903,2543.892715507753
7440307,2945.912728056938
7499572,2945.29028648194
7438501,3148.323227875275
7435969,5934.318574794336
7451860,2556.497157401458
7487680,2746.925656901088
7475611,6123.657801537721
7513045,2746.30321532609
7458271,2759.3744884010434
7507129,2759.841319582292
7487587,5931.828808494345
7517776,3153.7695916565053
7520698,2753.4612934385646
7482925,3152.991539687758
7450108,2944.8234553006914
7495330,2746.147604932341
7482664,2944.5122345131927
7495843,2745.5251633573434
7484461,3146.7671239377805
7525231,3161.394500950228
7466548,3148.323227875275
7524079,3146.7671239377805
7485391,2746.925656901088
7489366,2545.604429838997
7483321,2745.369552963594
7438264,6125.213905475215
7505830,2746.6144361135894
7444573,3150.034942206519
7438693,2948.402494356929
7441861,2744.9027217823455
7431412,2744.5915009948467
7476130,2743.813449026099
7505080,2558.8313133076995
7459855,2758.129605251048
7490368,2947.6244423881817
7441873,2554.4742222827153
7461049,6137.66273697517
7436494,2547.004923382742
7451128,2743.0353970573524
7494022,2946.846390419434
7494850,2743.813449026099
7469671,2948.402494356929
7503325,5920.624860144386
7490560,2961.162546644383
7506628,2556.652767795207
7524448,2743.813449026099
7458874,2545.4488194452474
7503196,6125.369515868964
7441354,2956.183014044401
7441531,2943.7341825444455
7474801,2746.4588257198398
7431943,2742.4129554823544
7479529,2957.2722868006467
7442212,2556.3415470077084
7465861,2948.5581047506785
7469461,6338.205912068514
7450090,2743.813449026099
7463833,2960.073273888137
7516711,2759.218878007294
7474546,2961.6293778256313
7518256,2943.5785721506963
7432630,2952.1371438069154
7465411,6123.657801537721
7453057,2544.6707674765003
7437649,2962.0962090068797
7437931,5928.094159044359
7298476,2758.5964364322963
7466725,2743.813449026099
7431604,2745.9919945385914
7478692,2745.058332176095
7494874,9299.69116068726
7482454,2943.7341825444455
7475650,6525.833424480655
7470991,2947.6244423881817
7431661,2945.29028648194
7480114,2945.1346760881906
7485472,5930.739535738099
7430785,2757.6627740697995
7516417,2752.06079989482
7483036,3147.545175906528
7518025,2746.4588257198398
7467679,3145.055409606537
7511302,6122.1016976002265
7495759,2755.639838951057
7438309,2755.7954493448065
7501108,2751.438358319822
7466134,2948.5581047506785
7446985,3150.034942206519
7508881,6323.578535056067
7463566,2745.836384144842
7445395,2953.5376373506606
7460221,3351.5117796623595
7509889,2744.5915009948467
7456264,5919.37997699439
7437478,2948.09127356943
7520158,2557.7420405514536
7461613,2953.5376373506606
7502317,2949.180546325676
7437094,2947.6244423881817
7484572,2760.619371551039
7449859,2747.0812672948377
7502923,6120.389983268982
7445047,2746.4588257198398
7478701,2757.818384463549
7471828,2747.0812672948377
7508383,3145.3666303940354
7488553,2743.813449026099
7457866,2747.0812672948377
7443562,2745.369552963594
7508233,2742.257345088605
7432651,2945.757117663188
7437823,6326.846353324805
7481053,2946.846390419434
7488424,5936.030289125581
7494367,2949.336156719425
7510942,2557.8976509452027
7472830,3347.9327406061225
7489654,2745.369552963594
7479892,6125.213905475215
7496686,2759.841319582292
7464052,2545.1375986577486
7431970,2960.384494675636
7474489,5730.818802219753
7431262,2951.670312625667
7482400,6122.1016976002265
7443913,2743.813449026099
7454446,3161.8613321314765
7524568,3150.034942206519
7488040,2751.9051895010703
7441543,2747.0812672948377
7510087,2746.30321532609
7431532,2945.1346760881906
7447099,3149.8793318127696
7500835,2742.257345088605
7497013,8912.454135544273
7502644,3347.777130212373
7502803,2746.7700465073385
7497628,2553.07372873897
7509799,2946.846390419434
7490476,5931.828808494345
7453006,6120.545593662731
7474171,2554.4742222827153
7520497,2558.67570291395
7431895,9111.596817093872
7465762,3145.055409606537
7472821,2946.846390419434
7461832,2545.604429838997
7492915,2742.1017346948556
7431832,2755.1730077698085
7460629,5922.18096408188
7437616,2757.6627740697995
7517854,3148.323227875275
7498297,2543.114663539006
7524616,2760.619371551039
7483798,2760.46376115729
7487173,2745.5251633573434
7457623,5935.719068338081
7467712,2759.9969299760414
7524154,2758.5964364322963
7464856,3163.417436068971
7450003,2945.29028648194
7459888,2554.4742222827153
7513705,2544.0483259015027
7483189,2757.195942888551
7450831,2950.1142086881728
7488343,2545.4488194452474
7513033,2948.09127356943
7443775,3148.945669450273
7465807,6323.578535056067
7459699,2758.129605251048
7488766,2760.1525403697906
7499272,2541.0917284202633
7512205,3146.7671239377805
7511704,2946.846390419434
7475419,2960.384494675636
7430659,6125.369515868964
7488436,2948.402494356929
7455118,2960.228884281886
7508413,2948.402494356929
7488712,3146.7671239377805
7513663,2742.568565876104
7451935,2554.4742222827153
7450066,3149.8793318127696
7487524,2546.538092201494
7470241,2751.7495791073206
7489987,2745.369552963594
7508275,2746.925656901088
7435963,9096.035777718927
7464331,2752.3720206823186
7452970,2741.6349035136072
7435009,2747.0812672948377
7455208,3352.9122732061046
7503340,5937.430782669326
7489150,2540.624897239015
7517791,2951.670312625667
7454344,3145.211020000286
7436206,2759.530098794793
7455316,2745.369552963594
7496965,2948.5581047506785
7484992,2745.369552963594
7525333,2960.384494675636
7526398,6525.055372511908
7494220,2948.5581047506785
7454044,2745.836384144842
7448725,2747.0812672948377
7469815,2758.907657219795
7487419,2943.7341825444455
7499857,2547.004923382742
7433902,5719.148022688545
7449094,12677.201357292639
7481782,2739.145137213616
7433338,2746.4588257198398
7505899,2751.5939687135715
7491745,2550.583962438979
7456171,2556.808378188957
7464358,3146.7671239377805
7511203,2959.762053100638
7453843,2547.1605337764913
7457971,2746.925656901088
7460386,2948.5581047506785
7434454,3146.7671239377805
7526455,2742.257345088605
7434997,2750.1934751698263
7463929,2757.9739948572987
7469284,2758.2852156447975
7514968,2745.369552963594
7502809,2945.29028648194
7448119,3348.2439613936212
7506568,2758.2852156447975
7513207,3150.034942206519
7443994,5936.030289125581
7503154,2743.813449026099
7502134,2946.0683384506874
7429066,2754.8617869823097
7517113,12675.489642961395
7525606,2755.7954493448065
7503826,5918.913145813141
7481380,3148.790059056523
7514311,2745.9919945385914
7511095,6325.134638993561
7494559,3147.545175906528
7479478,2757.6627740697995
7460905,2755.9510597385556
7490032,2948.09127356943
7446121,6325.134638993561
7517851,2758.4408260385467
7489849,6137.351516187671
7517920,8894.403329869338
7469107,5919.068756206891
7488700,2542.336611570259
7470010,2558.5200925202007
7508464,2557.8976509452027
7436320,6130.815879650195
7462516,5923.892678413124
7519483,2948.5581047506785
7474372,2544.6707674765003
7509484,5717.591918751051
7449409,2557.7420405514536
7479307,3145.9890719690334
7512970,3150.034942206519
7455718,5919.068756206891
7495477,2742.1017346948556
7444066,2743.0353970573524
7432948,2558.67570291395
7473829,5623.409008082953
7507822,3149.8793318127696
7506841,2748.1705400510837
7464010,2750.9715271385735
7510516,2548.7166377139856
7502878,3152.991539687758
7430344,2943.5785721506963
7451071,2540.780507632764
7495351,6323.578535056067
7473205,2742.257345088605
7456828,2757.6627740697995
7525948,2546.693702595243
7434664,2960.073273888137
7458628,3145.9890719690334
7442302,2960.228884281886
7437409,5923.737068019374
7509910,3350.578117299863
7464316,2942.9561305756984
7476328,2759.3744884010434
7498618,2759.841319582292
7477681,2760.619371551039
7447999,2732.2982798886405
7488613,3360.070351318579
7464937,2957.2722868006467
7442950,3149.2568902377716
7526164,2556.808378188957
7460059,2746.147604932341
7481872,2548.5610273202365
7451911,2558.5200925202007
7431586,2545.604429838997
7466263,5936.963951488076
7437430,5923.892678413124
7428493,5923.425847231875
7469716,3146.7671239377805
7475278,3159.0603450439867
7500706,3148.323227875275
7471621,2849.5512718763475
7514326,6339.762016006009
7436317,5928.560990225607
7473850,2751.9051895010703
7448644,3146.7671239377805
7471735,2545.4488194452474
7480759,2957.4278971943963
7499509,2946.846390419434
7457200,5931.984418888094
7489336,5932.762470856842
7433680,3146.7671239377805
7514923,2745.369552963594
7443076,2759.841319582292
7446193,2948.5581047506785
7496026,2743.813449026099
7501915,2752.5276310760682
7493797,2757.5071636760504
7460512,2943.889792938195
7495612,2955.4049620756537
7439284,2946.846390419434
7511656,3150.034942206519
7439332,2948.402494356929
7459297,2545.604429838997
7487509,2759.3744884010434
7503007,2556.652767795207
7508722,2742.4129554823544
7487200,2759.218878007294
7439572,5937.1195618818265
7490041,2951.3590918381683
7484677,2945.29028648194
7464898,2748.637371232332
7468753,2556.0303262202096
7466311,2747.0812672948377
7451239,6126.45878862521
7514272,2745.058332176095
7474990,2550.1171312577308
7492450,2542.336611570259
7439191,2743.813449026099
7479742,2543.5814947202543
7428667,2947.6244423881817
7456336,3153.4583708690066
7436776,2946.846390419434
7525033,2943.5785721506963
7451392,2746.4588257198398
7494196,2948.09127356943
7501267,2759.3744884010434
7479151,2946.846390419434
7481236,2742.257345088605
7493104,2543.892715507753
7480957,2747.0812672948377
7483960,2946.846390419434
7439215,2745.369552963594
7506133,2946.846390419434
7511851,2948.09127356943
7470196,2760.1525403697906
7479850,2746.4588257198398
7521985,5935.8746787318305
7472722,2759.218878007294
7428790,2758.2852156447975
7454113,5732.9973477322455
7437301,2549.3390792889836
7428718,2943.889792938195
7447792,8800.22041920124
7505071,2946.846390419434
7436692,2750.8159167448243
7473661,3149.412500631521
7507096,2746.4588257198398
7449217,5935.8746787318305
7457209,2549.494689682733
7477675,2544.6707674765003
7461907,2751.5939687135715
7471456,6323.578535056067
7514680,2758.129605251048
7460131,9113.775362606364
7438990,2742.257345088605
7481143,5923.425847231875
7517230,3146.300292756532
7522882,2743.1910074511015
7494493,3160.616448981481
7436539,2753.928124619813
7458742,3149.2568902377716
7495975,2743.0353970573524
7471558,2754.550566194811
7490278,5932.2956396755935
7509847,2959.762053100638
7444282,2943.889792938195
7472158,2760.619371551039
7517383,2948.5581047506785
7439446,2752.216410288569
7505236,2742.257345088605
7515946,2752.216410288569
7490518,2947.6244423881817
7498633,2743.813449026099
7492513,6323.578535056067
7504414,2945.29028648194
7517992,2550.2727416514804
7460782,2948.5581047506785
7483453,6325.134638993561
7456657,2746.4588257198398
7444918,2951.514702231918
7454584,2746.925656901088
7498222,2540.9361180265137
7469065,2948.5581047506785
7492093,2946.846390419434
7437673,2943.5785721506963
7494295,2946.846390419434
7466065,2750.8159167448243
7434916,3148.323227875275
7495621,6120.389983268982
7455538,2746.6144361135894
7458337,2959.762053100638
7503040,2747.0812672948377
7483762,5936.497120306829
7514833,5922.18096408188
7525966,2949.6473775069244
7516093,2545.604429838997
7483975,2961.3181570381325
7509619,5734.39784127599
7481215,2746.6144361135894
7466656,2755.328618163558
7511098,2745.369552963594
7461190,2755.9510597385556
7450963,6138.129568156419
7526080,2748.3261504448333
7469845,2953.8488581381594
7490203,3154.547643625253
7438792,2759.3744884010434
7497367,3146.7671239377805
7512196,2755.9510597385556
7497751,2545.4488194452474
7449499,2746.147604932341
7464883,5923.892678413124
7458550,2945.29028648194
7474684,2543.892715507753
7495996,2742.1017346948556
7468909,5935.8746787318305
7444867,3148.323227875275
7504729,2961.6293778256313
7460506,3155.4813059877492
7429426,2752.06079989482
7443919,5932.762470856842
7502026,2751.7495791073206
7454080,2946.846390419434
7507282,9314.785368880956
7469314,2947.780052781931
7457614,2745.369552963594
7508032,5936.652730700578
7481227,2748.3261504448333
7508851,2759.9969299760414
7487347,2751.9051895010703
7456630,3364.2718319498135
7498663,6136.884685006423
7480618,2742.257345088605
7429972,3153.7695916565053
7437943,8910.119979638032
7490734,3148.323227875275
7482613,2944.6678449069423
7500235,5936.652730700578
7476610,2549.961520863981
7439746,2945.29028648194
7510735,2943.5785721506963
7519882,5935.719068338081
7491223,3161.8613321314765
7512679,6137.040295400173
7486942,2747.7037088698353
7484896,2948.402494356929
7510123,2760.30815076354
7455007,2944.6678449069423
7489768,2746.6144361135894
7525747,2943.889792938195
7429015,2542.336611570259
7430764,2758.129605251048
7503412,2760.46376115729
7500541,3145.055409606537
7456339,3153.4583708690066
7435015,2549.494689682733
7455166,5932.2956396755935
7456543,2758.907657219795
7441159,2549.3390792889836
7517794,6130.193438075197
7485424,2757.3515532823008
7515094,3146.7671239377805
7498522,2947.6244423881817
7459639,2758.4408260385467
7504315,2959.9176634943874
7494760,6132.21637319394
7430089,6125.213905475215
7518544,2743.813449026099
7467439,2948.09127356943
7451143,2556.0303262202096
7432141,2742.1017346948556
7492378,2757.818384463549
7438795,2759.3744884010434
7513891,3150.034942206519
7511347,2545.604429838997
7430989,5930.272704556851
7460971,5920.313639356887
7520011,9103.66068701265
7493224,3149.8793318127696
7511629,2948.5581047506785
7450531,2943.5785721506963
7479322,6125.369515868964
7451179,5936.963951488076
7522552,2946.846390419434
7454362,2943.7341825444455
7511557,2948.5581047506785
7447354,2550.2727416514804
7457428,5735.175893244737
7464889,2556.9639885827064
7432765,3348.2439613936212
7430854,2757.818384463549
7452751,5932.606860463093
7459078,2746.7700465073385
7512829,2549.494689682733
7522702,2747.0812672948377
7463866,2551.517624801476
7440331,2742.257345088605
7498888,5935.719068338081
7480627,2746.4588257198398
7515907,2755.7954493448065
7465435,2948.5581047506785
7506646,2540.780507632764
7470235,3150.034942206519
7469488,6120.389983268982
7430830,6132.527593981438
7504717,2749.8822543823276
7469722,2540.9361180265137
7469332,2760.619371551039
7517701,2542.336611570259
7452355,2948.402494356929
7503025,2540.780507632764
7467328,2945.29028648194
7479166,2759.0632676135447
7459486,5920.624860144386
7429111,5929.8058733756025
7487824,9096.035777718927
7463689,3149.8793318127696
7509754,2945.29028648194
7501180,2746.925656901088
7503850,2948.5581047506785
7430470,2755.639838951057
7510387,6126.770009412709
7482457,3150.034942206519
7439626,9112.530479456367
7434409,3150.034942206519
7461541,2758.2852156447975
7511614,2951.0478710506695
7483525,5932.606860463093
7469944,3348.088350999872
7511467,3149.8793318127696
7508698,2446.5975969646665
7519993,5719.148022688545
7478749,2742.724176269853
7430686,2943.5785721506963
7430971,2757.6627740697995
7442158,2556.185936613959
7450882,2537.6682997577755
7435054,2542.336611570259
7442464,2747.0812672948377
7492996,2750.9715271385735
7432534,2752.216410288569
7449877,2747.0812672948377
7460770,2746.6144361135894
7452097,2947.6244423881817
7435966,5935.407847550582
7523701,3145.055409606537
7465444,3363.1825591935676
7482493,6326.690742931056
7492549,3150.034942206519
7486486,2757.9739948572987
7495918,2753.928124619813
7444276,5923.892678413124
7449127,5937.1195618818265
7468873,2759.218878007294
7441117,2948.5581047506785
7495129,2743.813449026099
7483741,2947.9356631756805
7430983,2556.808378188957
7445218,2960.384494675636
7446415,2948.2468839631792
7438072,2945.29028648194
7489114,2545.1375986577486
7485181,3150.034942206519
7518994,2747.0812672948377
7490344,2960.228884281886
7478002,2748.0149296573345
7446625,12475.724519836798
7470298,6138.596399337667
7515052,2947.0020008131837
7512637,5929.027821406855
7481593,2747.236877688587
7481761,2759.530098794793
7485370,2753.616903832314
7521376,2755.639838951057
7500277,2747.0812672948377
7476769,6125.058295081466
7526038,2756.106670132305
7438015,2947.780052781931
7466764,3152.991539687758
7437820,2949.8029879006735
7485433,5919.068756206891
7506100,6124.4358535064675
7517542,2549.961520863981
7499830,3147.233955119029
7506787,3146.7671239377805
7438102,3150.034942206519
7509658,6138.596399337667
7457230,2953.2264165631614
7457911,2745.9919945385914
7438486,3152.991539687758
7454089,2759.0632676135447
7440022,5935.407847550582
7475878,6136.884685006423
7444441,2943.7341825444455
7442245,2945.29028648194
7455523,2753.7725142260633
7466113,2946.846390419434
7447282,2558.986923701449
7480873,3145.9890719690334
7513309,2943.5785721506963
7520560,6123.657801537721
7459207,2748.3261504448333
7452934,5920.624860144386
7479442,2759.3744884010434
7479841,6323.111703874818
7522423,2546.8493129889926
7495993,2951.0478710506695
7525783,8895.959433806831
7470685,3146.7671239377805
7495576,2758.129605251048
7519261,5935.407847550582
7487095,6122.1016976002265
7525654,9110.040713156377
7462306,3346.843467849876
7500253,15467.709405630434
7521418,5919.068756206891
7522762,2948.5581047506785
7455154,2540.780507632764
7493920,5925.448782350618
7492216,2555.096663857713
7481644,2746.30321532609
7442209,5936.808341094327
7524031,9100.704089531411
7436758,2759.3744884010434
7501582,5734.0866204884915
7499233,2944.5122345131927
7511578,3150.034942206519
7506409,2945.29028648194
7513459,2748.4817608385824
7470706,2558.0532613389523
7477069,9096.035777718927
7473055,2746.147604932341
7494853,2943.5785721506963
7478425,2759.530098794793
7443874,2760.30815076354
7481113,5935.407847550582
7446409,2759.3744884010434
7507483,5936.341509913079
7494466,6123.657801537721
7504384,2755.639838951057
7469431,2558.986923701449
7486495,2540.780507632764
7482826,2758.4408260385467
7439845,2945.29028648194
7453606,2757.9739948572987
7481317,8894.247719475588
7463485,2754.3949558010613
7478449,2961.94059861313
7471954,2751.5939687135715
7513714,2755.1730077698085
7488667,2945.29028648194
7442725,3150.034942206519
7516819,2948.5581047506785
7446106,2747.0812672948377
7470688,2945.29028648194
7500595,2753.3056830448154
7491649,-15.728130955556935
7514458,5935.8746787318305
7452808,2751.5939687135715
7475587,2945.29028648194
7502350,2751.5939687135715
7495288,2759.218878007294
7433377,2747.859319263585
7499872,2951.514702231918
7430935,2759.218878007294
7499434,2742.257345088605
7434697,5934.785405975585
7521037,2755.639838951057
7520626,2742.257345088605
7508818,2741.6349035136072
7458823,2745.5251633573434
7492954,2945.29028648194
7458718,2758.4408260385467
7458247,2759.9969299760414
7511551,3150.034942206519
7462855,6321.866820724823
7455400,2758.907657219795
7499416,2556.3415470077084
7482079,6331.359054743539
7492501,2946.846390419434
7503430,2743.65783863235
7430857,2757.818384463549
7503901,2760.619371551039
7428901,2747.0812672948377
7505317,2750.8159167448243
7516309,5923.425847231875
7521301,6130.660269256446
7457332,6325.134638993561
7431436,2549.961520863981
7521898,6336.64980813102
7453324,2746.6144361135894
7428472,2554.3186118889657
7491343,2742.1017346948556
7526401,2743.813449026099
7461118,2746.925656901088
7503472,2948.402494356929
7514617,2960.073273888137
7436449,2759.0632676135447
7467850,3346.5322470623773
7470505,2959.6064427068886
7487020,2746.6144361135894
7512790,2746.925656901088
7521523,2755.7954493448065
7438645,2544.82637787025
7490323,5937.275172275576
7486879,2745.369552963594
7456663,2950.7366502631703
7510990,2759.218878007294
7495309,2745.5251633573434
7445653,2760.30815076354
7479544,6120.545593662731
7525390,2743.813449026099
7466998,3146.7671239377805
7500106,2945.29028648194
7430329,2747.0812672948377
7459477,5937.275172275576
7499719,5937.430782669326
7518784,6123.657801537721
7445014,2746.7700465073385
7442641,2747.0812672948377
7455871,3347.3102990311245
7504534,2944.5122345131927
7467232,2752.9944622573166
7461457,3146.7671239377805
7479208,2759.841319582292
7500274,2746.6144361135894
7517041,2748.4817608385824
7519480,2758.4408260385467
7493023,2948.402494356929
7448548,2944.8234553006914
7505941,2745.369552963594
7440610,2748.4817608385824
7512748,2746.4588257198398
7460362,2961.7849882193805
7455934,2935.9536628569736
7473352,6728.088313905242
7461976,2551.673235195225
7453597,6526.611476449401
7469770,2759.0632676135447
7483225,2741.6349035136072
7499611,5923.425847231875
7519849,2760.46376115729
